RACE,NAME,"PARTY (1=REP, 2=DEM)",VOTES,PERCENT,YEAR,Precincts,PrecinctsReporting,Alabama Ranking,Alaska Caucus Ranking,Arizona Ranking,Arkansas Ranking,Colorado Ranking,District of Columbia Ranking,Florida Ranking,Georgia Ranking,Hawaii Ranking,Idaho Ranking,Illinois Ranking,Lowa Ranking,Kansas Ranking,Kentury Ranking,Louisiana Ranking,Maine Ranking,Massachusetts Ranking,Michigan Ranking,Minnesota Ranking,Mississipi Ranking,Missouri Ranking,Nebraska Ranking,Nevada Ranking,New Hampshire Ranking,New York Ranking,North Carolina Ranking,Ohio Ranking,Oklahoma Ranking,South Carolina Ranking,Tennesse Ranking,Texas Ranking,Utah Ranking,Vermont Ranking,Virginia Ranking,Washington Ranking,Wisconsin Ranking,Wyoming Ranking
"President, Congressional District 33",Donald J. Trump,1,4841.00,0.2877,2016,12,12,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0
"President, Congressional District 33",Uncommitted,1,100.00,0.0059,2016,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Jeb Bush,1,495.00,0.0164,2016,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Ben Carson,1,1065.00,0.0352,2016,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Chris Christie,1,51.00,0.0017,2016,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Ted Cruz,1,12571.00,0.4156,2016,8,8,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
"President, Congressional District 34",Carly Fiorina,1,33.00,0.0011,2016,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Lindsey Graham,1,18.00,0.0006,2016,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Elizabeth Gray,1,22.00,0.0007,2016,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Mike Huckabee,1,51.00,0.0017,2016,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",John R. Kasich,1,760.00,0.0251,2016,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Rand Paul,1,86.00,0.0028,2016,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Marco Rubio,1,5130.00,0.1696,2016,132,132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Rick Santorum,1,12.00,0.0004,2016,13,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 34",Donald J. Trump,1,9630.00,0.3184,2016,8,8,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0
"President, Congressional District 34",Uncommitted,1,325.00,0.0107,2016,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Jeb Bush,1,464.00,0.0144,2016,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Ben Carson,1,1410.00,0.0439,2016,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Chris Christie,1,40.00,0.0012,2016,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Ted Cruz,1,13254.00,0.4127,2016,30,30,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
"President, Congressional District 35",Carly Fiorina,1,38.00,0.0012,2016,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Lindsey Graham,1,11.00,0.0003,2016,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Elizabeth Gray,1,19.00,0.0006,2016,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Mike Huckabee,1,60.00,0.0019,2016,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",John R. Kasich,1,1165.00,0.0363,2016,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Rand Paul,1,189.00,0.0059,2016,764,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Marco Rubio,1,6359.00,0.198,2016,112,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Rick Santorum,1,24.00,0.0007,2016,297,297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 35",Donald J. Trump,1,8823.00,0.2747,2016,167,167,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0
"President, Congressional District 35",Uncommitted,1,262.00,0.0082,2016,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Jeb Bush,1,1122.00,0.0108,2016,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Ben Carson,1,3305.00,0.0318,2016,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Chris Christie,1,87.00,0.0008,2016,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Ted Cruz,1,51144.00,0.4926,2016,46,46,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
"President, Congressional District 36",Carly Fiorina,1,125.00,0.0012,2016,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Lindsey Graham,1,19.00,0.0002,2016,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Elizabeth Gray,1,27.00,0.0003,2016,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Mike Huckabee,1,236.00,0.0023,2016,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",John R. Kasich,1,2649.00,0.0255,2016,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Rand Paul,1,257.00,0.0025,2016,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Marco Rubio,1,10968.00,0.1056,2016,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Rick Santorum,1,39.00,0.0004,2016,21,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Congressional District 36",Donald J. Trump,1,32508.00,0.3131,2016,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0
"President, Congressional District 36",Uncommitted,1,1348.00,0.013,2016,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President/Vice-President,Hillary Clinton,2,936004.00,0.6519,2016,9,9,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
President/Vice-President,"Roque ""Rocky"" De La Fuente",2,8429.00,0.0059,2016,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President/Vice-President,Calvis L. Hawes,2,2017.00,0.0014,2016,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President/Vice-President,Keith Judd,2,2569.00,0.0018,2016,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President/Vice-President,Star Locke,2,1711.00,0.0012,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President/Vice-President,Martin J. O'Malley,2,5364.00,0.0037,2016,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President/Vice-President,Bernie Sanders,2,476547.00,0.3319,2016,577,577,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
President/Vice-President,Willie L. Wilson,2,3254.00,0.0023,2016,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 1",Hillary Clinton,2,20935.00,0.7491,2016,69,69,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"President, Senatorial District 1","Roque ""Rocky"" De La Fuente",2,61.00,0.0022,2016,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 1",Calvis L. Hawes,2,49.00,0.0018,2016,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 1",Keith Judd,2,148.00,0.0053,2016,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 1",Star Locke,2,41.00,0.0015,2016,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 1",Martin J. O'Malley,2,103.00,0.0037,2016,766,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 1",Bernie Sanders,2,6527.00,0.2335,2016,15,15,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
"President, Senatorial District 1",Willie L. Wilson,2,84.00,0.003,2016,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 2",Hillary Clinton,2,22000.00,0.6621,2016,199,199,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"President, Senatorial District 2","Roque ""Rocky"" De La Fuente",2,62.00,0.0019,2016,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 2",Calvis L. Hawes,2,34.00,0.001,2016,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 2",Keith Judd,2,52.00,0.0016,2016,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 2",Star Locke,2,47.00,0.0014,2016,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 2",Martin J. O'Malley,2,116.00,0.0035,2016,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 2",Bernie Sanders,2,10851.00,0.3265,2016,13,13,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
"President, Senatorial District 2",Willie L. Wilson,2,68.00,0.002,2016,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 3",Hillary Clinton,2,16668.00,0.6932,2016,8,8,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"President, Senatorial District 3","Roque ""Rocky"" De La Fuente",2,57.00,0.0024,2016,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 3",Calvis L. Hawes,2,71.00,0.003,2016,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 3",Keith Judd,2,128.00,0.0053,2016,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 3",Star Locke,2,85.00,0.0035,2016,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 3",Martin J. O'Malley,2,173.00,0.0072,2016,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 3",Bernie Sanders,2,6730.00,0.2799,2016,8,8,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
"President, Senatorial District 3",Willie L. Wilson,2,133.00,0.0055,2016,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 4",Hillary Clinton,2,27258.00,0.6933,2016,14,14,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"President, Senatorial District 4","Roque ""Rocky"" De La Fuente",2,132.00,0.0034,2016,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 4",Calvis L. Hawes,2,113.00,0.0029,2016,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 4",Keith Judd,2,92.00,0.0023,2016,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 4",Star Locke,2,75.00,0.0019,2016,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 4",Martin J. O'Malley,2,230.00,0.0059,2016,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 4",Bernie Sanders,2,11315.00,0.2878,2016,13,13,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
"President, Senatorial District 4",Willie L. Wilson,2,99.00,0.0025,2016,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 5",Hillary Clinton,2,24794.00,0.5467,2016,11,11,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"President, Senatorial District 5","Roque ""Rocky"" De La Fuente",2,85.00,0.0019,2016,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 5",Calvis L. Hawes,2,30.00,0.0007,2016,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 5",Keith Judd,2,54.00,0.0012,2016,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 5",Star Locke,2,48.00,0.0011,2016,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 5",Martin J. O'Malley,2,177.00,0.0039,2016,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 5",Bernie Sanders,2,20079.00,0.4427,2016,52,52,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
"President, Senatorial District 5",Willie L. Wilson,2,85.00,0.0019,2016,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 6",Hillary Clinton,2,25226.00,0.7147,2016,251,251,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"President, Senatorial District 6","Roque ""Rocky"" De La Fuente",2,295.00,0.0084,2016,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 6",Calvis L. Hawes,2,120.00,0.0034,2016,764,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 6",Keith Judd,2,47.00,0.0013,2016,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 6",Star Locke,2,57.00,0.0016,2016,297,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 6",Martin J. O'Malley,2,120.00,0.0034,2016,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President, Senatorial District 6",Bernie Sanders,2,9353.00,0.265,2016,39,39,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
